iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Mar 29, 2018"
Total Net Assets,"36,416,672,258.46"
Shares Outstanding,"472,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"UBA","URSTADT BIDDLE PROPERTIES REIT INC","Equity","0.08","19.30","1,452,263.00","28,028,675.90","28,028,675.90","Real Estate","2256522","US9172862057","New York Stock Exchange Inc."
"DCOM","DIME COMMUNITY BANCSHARES INC","Equity","0.08","18.40","1,522,868.00","28,020,771.20","28,020,771.20","Financials","2034148","US2539221083","NASDAQ"
"IVC","INVACARE CORP","Equity","0.08","17.40","1,598,479.00","27,813,534.60","27,813,534.60","Health Care","2467971","US4612031017","New York Stock Exchange Inc."
"PLAB","PHOTRONICS INC","Equity","0.08","8.25","3,349,218.00","27,631,048.50","27,631,048.50","Information Technology","2687315","US7194051022","NASDAQ"
"GFF","GRIFFON CORP","Equity","0.07","18.25","1,502,274.00","27,416,500.50","27,416,500.50","Industrials","2463344","US3984331021","New York Stock Exchange Inc."
"EXPR","EXPRESS INC","Equity","0.07","7.16","3,783,400.00","27,089,144.00","27,089,144.00","Consumer Discretionary","B464DZ9","US30219E1038","New York Stock Exchange Inc."
"GNBC","GREEN BANCORP INC","Equity","0.07","22.25","1,209,374.00","26,908,571.50","26,908,571.50","Financials","BPPWW98","US39260X1000","NASDAQ"
"FOSL","FOSSIL GROUP INC","Equity","0.07","12.70","2,111,266.00","26,813,078.20","26,813,078.20","Consumer Discretionary","BBGT609","US34988V1061","NASDAQ"
"LMAT","LEMAITRE VASCULAR INC","Equity","0.07","36.23","735,026.00","26,629,991.98","26,629,991.98","Health Care","B1G6TJ0","US5255582018","NASDAQ"
"AVD","AMER VANGUARD CORP","Equity","0.07","20.20","1,300,914.00","26,278,462.80","26,278,462.80","Materials","2025711","US0303711081","New York Stock Exchange Inc."
"RGS","REGIS CORP","Equity","0.07","15.13","1,712,710.00","25,913,302.30","25,913,302.30","Consumer Discretionary","2730327","US7589321071","New York Stock Exchange Inc."
"ANIP","ANI PHARMACEUTICALS INC","Equity","0.07","58.22","439,533.00","25,589,611.26","25,589,611.26","Health Care","BCDWBX6","US00182C1036","NASDAQ"
"LION","FIDELITY SOUTHERN CORP","Equity","0.07","23.07","1,094,490.00","25,249,884.30","25,249,884.30","Financials","2348429","US3163941053","NASDAQ"
"PGNX","PROGENICS PHARMACEUTICALS INC","Equity","0.07","7.46","3,376,576.00","25,189,256.96","25,189,256.96","Health Care","2152501","US7431871067","NASDAQ"
"SRDX","SURMODICS INC","Equity","0.07","38.05","661,997.00","25,188,985.85","25,188,985.85","Health Care","2502678","US8688731004","NASDAQ"
"HSKA","HESKA CORP","Equity","0.07","79.07","315,170.00","24,920,491.90","24,920,491.90","Health Care","B44C366","US42805E3062","NASDAQ"
"JBSS","JOHN B SANFILIPPO AND SON INC","Equity","0.07","57.87","429,984.00","24,883,174.08","24,883,174.08","Consumer Staples","2772998","US8004221078","NASDAQ"
"IIIN","INSTEEL INDUSTRIES INC","Equity","0.07","27.63","895,850.00","24,752,335.50","24,752,335.50","Industrials","2325875","US45774W1080","NASDAQ"
"MYRG","MYR GROUP INC","Equity","0.07","30.82","802,064.00","24,719,612.48","24,719,612.48","Industrials","B3CLS18","US55405W1045","NASDAQ"
"XOXO","XO GROUP INC","Equity","0.07","20.75","1,188,736.00","24,666,272.00","24,666,272.00","Information Technology","2526991","US9837721045","New York Stock Exchange Inc."
"FRGI","FIESTA RESTAURANT GROUP INC","Equity","0.07","18.50","1,329,144.00","24,589,164.00","24,589,164.00","Consumer Discretionary","B7V5P52","US31660B1017","NASDAQ"
"FINL","FINISH LINE INC CLASS A","Equity","0.07","13.54","1,809,463.00","24,500,129.02","24,500,129.02","Consumer Discretionary","2349819","US3179231002","NASDAQ"
"HPR","HIGHPOINT RESOURCES CORP","Equity","0.07","5.08","4,821,923.00","24,495,368.84","24,495,368.84","Energy","BDF0CY3","US43114K1088","New York Stock Exchange Inc."
"TRHC","TABULA RASA HEALTHCARE INC","Equity","0.07","38.80","627,869.00","24,361,317.20","24,361,317.20","Health Care","BYQBFS7","US8733791011","NASDAQ"
"CRVL","CORVEL CORP","Equity","0.07","50.55","473,712.00","23,946,141.60","23,946,141.60","Health Care","2347277","US2210061097","NASDAQ"
"MCRI","MONARCH CASINO AND RESORT INC","Equity","0.07","42.29","564,388.00","23,867,968.52","23,867,968.52","Consumer Discretionary","2599197","US6090271072","NASDAQ"
"LCI","LANNETT COMPANY INC","Equity","0.07","16.05","1,484,223.00","23,821,779.15","23,821,779.15","Health Care","2447694","US5160121019","New York Stock Exchange Inc."
"AAOI","APPLIED OPTOELECTRONICS INC","Equity","0.06","25.06","949,031.00","23,782,716.86","23,782,716.86","Information Technology","BDW0D09","US03823U1025","NASDAQ"
"OPB","OPUS BANK","Equity","0.06","28.00","841,279.00","23,555,812.00","23,555,812.00","Financials","BLNMST4","US6840001027","NASDAQ"
"LNTH","LANTHEUS HOLDINGS INC","Equity","0.06","15.90","1,468,092.00","23,342,662.80","23,342,662.80","Health Care","BP8S8J5","US5165441032","NASDAQ"
"MYE","MYERS INDUSTRIES INC","Equity","0.06","21.15","1,085,036.00","22,948,511.40","22,948,511.40","Materials","2613086","US6284641098","New York Stock Exchange Inc."
"TTI","TETRA TECHNOLOGIES INC","Equity","0.06","3.75","6,091,056.00","22,841,460.00","22,841,460.00","Energy","2884280","US88162F1057","New York Stock Exchange Inc."
"NPK","NATIONAL PRESTO INDUSTRIES INC","Equity","0.06","93.75","242,981.00","22,779,468.75","22,779,468.75","Industrials","2626802","US6372151042","New York Stock Exchange Inc."
"TCMD","TACTILE SYSTEMS TECHNOLOGY INC","Equity","0.06","31.80","715,486.00","22,752,454.80","22,752,454.80","Health Care","BZB1XF2","US87357P1003","NASDAQ"
"GHL","GREENHILL INC","Equity","0.06","18.50","1,221,568.00","22,599,008.00","22,599,008.00","Financials","B00G8B4","US3952591044","New York Stock Exchange Inc."
"OFG","OFG BANCORP","Equity","0.06","10.45","2,160,968.00","22,582,115.60","22,582,115.60","Financials","B87LKR8","PR67103X1020","New York Stock Exchange Inc."
"QNST","QUINSTREET INC","Equity","0.06","12.77","1,760,185.00","22,477,562.45","22,477,562.45","Information Technology","B3PGPB9","US74874Q1004","NASDAQ"
"SNCR","SYNCHRONOSS TECHNOLOGIES INC","Equity","0.06","10.55","2,130,287.00","22,474,527.85","22,474,527.85","Information Technology","B17BCQ2","US87157B1035","NASDAQ"
"RECN","RESOURCES CONNECTION INC","Equity","0.06","16.20","1,382,395.00","22,394,799.00","22,394,799.00","Industrials","2697853","US76122Q1058","NASDAQ"
"RCII","RENT-A-CENTER INC","Equity","0.06","8.63","2,588,928.00","22,342,448.64","22,342,448.64","Consumer Discretionary","2733092","US76009N1000","NASDAQ"
"HAYN","HAYNES INTERNATIONAL INC","Equity","0.06","37.11","601,896.00","22,336,360.56","22,336,360.56","Materials","B02WVH7","US4208772016","NASDAQ"
"VICR","VICOR CORP","Equity","0.06","28.55","776,648.00","22,173,300.40","22,173,300.40","Industrials","2930774","US9258151029","NASDAQ"
"TG","TREDEGAR CORP","Equity","0.06","17.95","1,233,657.00","22,144,143.15","22,144,143.15","Materials","2903345","US8946501009","New York Stock Exchange Inc."
"CYH","COMMUNITY HEALTH SYSTEMS INC","Equity","0.06","3.96","5,588,124.00","22,128,971.04","22,128,971.04","Health Care","2600248","US2036681086","New York Stock Exchange Inc."
"SAH","SONIC AUTOMOTIVE INC CLASS A","Equity","0.06","18.95","1,164,813.00","22,073,206.35","22,073,206.35","Consumer Discretionary","2125246","US83545G1022","New York Stock Exchange Inc."
"CENT","CENTRAL GARDEN AND PET","Equity","0.06","43.00","510,331.00","21,944,233.00","21,944,233.00","Consumer Staples","2183868","US1535271068","NASDAQ"
"HIBB","HIBBETT SPORTS INC","Equity","0.06","23.95","914,689.00","21,906,801.55","21,906,801.55","Consumer Discretionary","2428376","US4285671016","NASDAQ"
"CHUY","CHUYS HOLDINGS INC","Equity","0.06","26.20","833,796.00","21,845,455.20","21,845,455.20","Consumer Discretionary","B88WMY1","US1716041017","NASDAQ"
"CHCT","COMMUNITY HEALTHCARE TRUST INC TRU","Equity","0.06","25.74","844,752.00","21,743,916.48","21,743,916.48","Real Estate","BXC87C3","US20369C1062","New York Stock Exchange Inc."
"EGRX","EAGLE PHARMACEUTICALS INC","Equity","0.06","52.69","408,086.00","21,502,051.34","21,502,051.34","Health Care","BJH7VB4","US2697961082","NASDAQ"
"EGL","ENGILITY HOLDINGS INC","Equity","0.06","24.40","879,798.00","21,467,071.20","21,467,071.20","Industrials","BVWVSS1","US29286C1071","New York Stock Exchange Inc."
"PARR","PAR PACIFIC HOLDINGS INC","Equity","0.06","17.17","1,229,784.00","21,115,391.28","21,115,391.28","Energy","BJH08C3","US69888T2078","New York Stock Exchange Inc."
"CTRL","CONTROL4 CORP","Equity","0.06","21.48","980,980.00","21,071,450.40","21,071,450.40","Information Technology","BC163D4","US21240D1072","NASDAQ"
"VRTV","VERITIV CORP","Equity","0.06","39.20","537,019.00","21,051,144.80","21,051,144.80","Industrials","BNBKSP0","US9234541020","New York Stock Exchange Inc."
"REX","REX AMERICAN RESOURCES CORP","Equity","0.06","72.80","287,886.00","20,958,100.80","20,958,100.80","Energy","2063670","US7616241052","New York Stock Exchange Inc."
"HZO","MARINEMAX INC","Equity","0.06","19.45","1,077,519.00","20,957,744.55","20,957,744.55","Consumer Discretionary","2250353","US5679081084","New York Stock Exchange Inc."
"TTEC","TTEC HOLDINGS INC","Equity","0.06","30.70","677,493.00","20,799,035.10","20,799,035.10","Information Technology","BF950B1","US89854H1023","NASDAQ"
"ZUMZ","ZUMIEZ INC","Equity","0.06","23.90","862,953.00","20,624,576.70","20,624,576.70","Consumer Discretionary","B081QB7","US9898171015","NASDAQ"
"BRS","BRISTOW GROUP INC","Equity","0.06","13.00","1,567,261.00","20,374,393.00","20,374,393.00","Energy","2656229","US1103941035","New York Stock Exchange Inc."
"DEPO","DEPOMED INC","Equity","0.06","6.59","3,077,404.00","20,280,092.36","20,280,092.36","Health Care","2100179","US2499081048","NASDAQ"
"CCRN","CROSS COUNTRY HEALTHCARE INC","Equity","0.06","11.11","1,818,820.00","20,207,090.20","20,207,090.20","Health Care","2809056","US2274831047","NASDAQ"
"NLS","NAUTILUS INC","Equity","0.06","13.45","1,499,317.00","20,165,813.65","20,165,813.65","Consumer Discretionary","2415936","US63910B1026","New York Stock Exchange Inc."
"BH","BIGLARI HOLDINGS INC","Equity","0.06","408.41","49,364.00","20,160,751.24","20,160,751.24","Consumer Discretionary","2843430","US08986R1014","New York Stock Exchange Inc."
"WSR","WHITESTONE REIT","Equity","0.05","10.39","1,938,644.00","20,142,511.16","20,142,511.16","Real Estate","B6452T5","US9660842041","New York Stock Exchange Inc."
"MPAA","MOTORCAR PARTS OF AMERICA INC","Equity","0.05","21.43","939,802.00","20,139,956.86","20,139,956.86","Consumer Discretionary","2861993","US6200711009","NASDAQ"
"TISI","TEAM INC","Equity","0.05","13.75","1,460,238.00","20,078,272.50","20,078,272.50","Industrials","2879123","US8781551002","New York Stock Exchange Inc."
"FORR","FORRESTER RESEARCH INC","Equity","0.05","41.45","479,736.00","19,885,057.20","19,885,057.20","Industrials","2398855","US3465631097","NASDAQ"
"UIHC","UNITED INSURANCE HOLDINGS CORP","Equity","0.05","19.14","1,029,572.00","19,706,008.08","19,706,008.08","Financials","B292PW7","US9107101027","NASDAQ"
"HVT","HAVERTY FURNITURE COMPANIES INC","Equity","0.05","20.15","971,961.00","19,585,014.15","19,585,014.15","Consumer Discretionary","2414245","US4195961010","New York Stock Exchange Inc."
"VDSI","VASCO DATA SECURITY INTERNATIONAL","Equity","0.05","12.95","1,453,896.00","18,827,953.20","18,827,953.20","Information Technology","2245229","US92230Y1047","NASDAQ"
"MHLD","MAIDEN HOLDINGS LTD","Equity","0.05","6.50","2,837,501.00","18,443,756.50","18,443,756.50","Financials","B2RB076","BMG5753U1128","NASDAQ"
"MTRX","MATRIX SERVICE","Equity","0.05","13.70","1,339,996.00","18,357,945.20","18,357,945.20","Energy","2572068","US5768531056","NASDAQ"
"CYTK","CYTOKINETICS INC","Equity","0.05","7.20","2,487,162.00","17,907,566.40","17,907,566.40","Health Care","BBBSBJ5","US23282W6057","NASDAQ"
"HWKN","HAWKINS INC","Equity","0.05","35.15","485,734.00","17,073,550.10","17,073,550.10","Materials","2415594","US4202611095","NASDAQ"
"ASNA","ASCENA RETAIL GROUP INC","Equity","0.05","2.01","8,474,364.00","17,033,471.64","17,033,471.64","Consumer Discretionary","B65D9Z3","US04351G1013","NASDAQ"
"DAKT","DAKTRONICS INC","Equity","0.05","8.81","1,932,639.00","17,026,549.59","17,026,549.59","Information Technology","2254010","US2342641097","NASDAQ"
"FTK","FLOTEK INDUSTRIES INC","Equity","0.05","6.10","2,724,462.00","16,619,218.20","16,619,218.20","Materials","2816551","US3433891021","New York Stock Exchange Inc."
"CATO","CATO CORP CLASS A","Equity","0.05","14.74","1,123,621.00","16,562,173.54","16,562,173.54","Consumer Discretionary","2180438","US1492051065","New York Stock Exchange Inc."
"CPSI","COMPUTER PROGRAMS AND SYSTEMS INC","Equity","0.04","29.20","555,348.00","16,216,161.60","16,216,161.60","Health Care","2872122","US2053061030","NASDAQ"
"PKE","PARK ELECTROCHEM CORP","Equity","0.04","16.84","959,273.00","16,154,157.32","16,154,157.32","Information Technology","2671307","US7004162092","New York Stock Exchange Inc."
"PDFS","PDF SOLUTIONS INC","Equity","0.04","11.66","1,376,841.00","16,053,966.06","16,053,966.06","Information Technology","2782425","US6932821050","NASDAQ"
"CDR","CEDAR REALTY TRUST REIT INC TRUST","Equity","0.04","3.94","4,048,238.00","15,950,057.72","15,950,057.72","Real Estate","2033242","US1506022094","New York Stock Exchange Inc."
"PERY","PERRY ELLIS INTERNATIONAL INC","Equity","0.04","25.80","613,746.00","15,834,646.80","15,834,646.80","Consumer Discretionary","2851701","US2888531041","NASDAQ"
"HLIT","HARMONIC INC","Equity","0.04","3.80","4,144,439.00","15,748,868.20","15,748,868.20","Information Technology","2510659","US4131601027","NASDAQ"
"SUP","SUPERIOR INDS INC","Equity","0.04","13.30","1,167,680.00","15,530,144.00","15,530,144.00","Consumer Discretionary","2864141","US8681681057","New York Stock Exchange Inc."
"JRVR","JAMES RIVER GROUP HOLDINGS LTD","Equity","0.04","35.47","433,018.00","15,359,148.46","15,359,148.46","Financials","BT8RWQ5","BMG5005R1079","NASDAQ"
"FF","FUTUREFUEL CORP","Equity","0.04","11.99","1,260,758.00","15,116,488.42","15,116,488.42","Materials","B3BBRD4","US36116M1062","New York Stock Exchange Inc."
"HCI","HCI GROUP INC","Equity","0.04","38.16","388,445.00","14,823,061.20","14,823,061.20","Financials","BBN23F5","US40416E1038","New York Stock Exchange Inc."
"ESND","ESSENDANT INC","Equity","0.04","7.80","1,892,647.00","14,762,646.60","14,762,646.60","Industrials","BY4K7X5","US2966891028","NASDAQ"
"SPOK","SPOK HOLDINGS INC","Equity","0.04","14.95","971,390.00","14,522,280.50","14,522,280.50","Telecommunications","BNZB473","US84863T1060","NASDAQ"
"DGII","DIGI INTERNATIONAL INC","Equity","0.04","10.30","1,352,622.00","13,932,006.60","13,932,006.60","Information Technology","2269661","US2537981027","NASDAQ"
"BKS","BARNES AND NOBLE INC","Equity","0.04","4.95","2,769,276.00","13,707,916.20","13,707,916.20","Consumer Discretionary","2081144","US0677741094","New York Stock Exchange Inc."
"DSPG","DSP GROUP INC","Equity","0.04","11.80","1,122,303.00","13,243,175.40","13,243,175.40","Information Technology","2275680","US23332B1061","NASDAQ"
"SCVL","SHOE CARNIVAL INC","Equity","0.04","23.80","553,073.00","13,163,137.40","13,163,137.40","Consumer Discretionary","2805474","US8248891090","NASDAQ"
"BNED","BARNES AND NOBLE EDUCATION INC","Equity","0.03","6.89","1,831,832.00","12,621,322.48","12,621,322.48","Consumer Discretionary","BYQDT70","US06777U1016","New York Stock Exchange Inc."
"EHTH","EHEALTH INC","Equity","0.03","14.31","841,344.00","12,039,632.64","12,039,632.64","Financials","B1G0F83","US28238P1093","NASDAQ"
"QHC","QUORUM HEALTH CORP","Equity","0.03","8.18","1,438,499.00","11,766,921.82","11,766,921.82","Health Care","BYXT6Y7","US74909E1064","New York Stock Exchange Inc."
"POWL","POWELL INDUSTRIES INC","Equity","0.03","26.84","436,250.00","11,708,950.00","11,708,950.00","Industrials","2697422","US7391281067","NASDAQ"
"ACET","ACETO CORP","Equity","0.03","7.60","1,525,458.00","11,593,480.80","11,593,480.80","Health Care","2004709","US0044461004","NASDAQ"
"CLD","CLOUD PEAK ENERGY INC","Equity","0.03","2.91","3,708,624.00","10,792,095.84","10,792,095.84","Energy","B57LN89","US18911Q1022","New York Stock Exchange Inc."
"PES","PIONEER ENERGY SERVICES CORP","Equity","0.03","2.70","3,975,669.00","10,734,306.30","10,734,306.30","Energy","B68D808","US7236641087","New York Stock Exchange Inc."
"LOCO","EL POLLO LOCO INC","Equity","0.03","9.50","1,106,726.00","10,513,897.00","10,513,897.00","Consumer Discretionary","BP857F5","US2686031079","NASDAQ"
"TTS","TILE SHOP HOLDINGS INC","Equity","0.03","6.00","1,672,355.00","10,034,130.00","10,034,130.00","Consumer Discretionary","B8394K7","US88677Q1094","NASDAQ"
"VRA","VERA BRADLEY INC","Equity","0.03","10.61","945,774.00","10,034,662.14","10,034,662.14","Consumer Discretionary","B4626P4","US92335C1062","NASDAQ"
"BELFB","BEL FUSE INC CLASS B","Equity","0.03","18.90","492,666.00","9,311,387.40","9,311,387.40","Information Technology","2279897","US0773473006","NASDAQ"
"ORN","ORION GROUP INC","Equity","0.03","6.59","1,406,613.00","9,269,579.67","9,269,579.67","Industrials","B1WTHL1","US68628V3087","New York Stock Exchange Inc."
"ZEUS","OLYMPIC STEEL INC","Equity","0.03","20.51","451,688.00","9,264,120.88","9,264,120.88","Materials","2659013","US68162K1060","NASDAQ"
"ERA","ERA GROUP INC","Equity","0.03","9.35","986,493.00","9,223,709.55","9,223,709.55","Energy","B8KM2D8","US26885G1094","New York Stock Exchange Inc."
"SENEA","SENECA FOODS CORP CLASS A","Equity","0.03","27.70","330,921.00","9,166,511.70","9,166,511.70","Consumer Staples","2781626","US8170705011","NASDAQ"
"KOPN","KOPIN CORP","Equity","0.02","3.12","2,930,959.00","9,144,592.08","9,144,592.08","Information Technology","2492412","US5006001011","NASDAQ"
"AGYS","AGILISYS INC","Equity","0.02","11.92","741,735.00","8,841,481.20","8,841,481.20","Information Technology","2689162","US00847J1051","NASDAQ"
"FRAN","FRANCESCAS HOLDINGS CORP","Equity","0.02","4.80","1,820,787.00","8,739,777.60","8,739,777.60","Consumer Discretionary","B4RM4H1","US3517931040","NASDAQ"
"LQDT","LIQUIDITY SERVICES INC","Equity","0.02","6.50","1,276,670.00","8,298,355.00","8,298,355.00","Information Technology","B0ZN8Z4","US53635B1070","NASDAQ"
"KIRK","KIRKLANDS INC","Equity","0.02","9.69","833,339.00","8,075,054.91","8,075,054.91","Consumer Discretionary","2960920","US4974981056","NASDAQ"
"CRR","CARBO CERAMICS INC","Equity","0.02","7.25","1,057,770.00","7,668,832.50","7,668,832.50","Energy","2238821","US1407811058","New York Stock Exchange Inc."
"BGFV","BIG SPORTING GOODS CORP","Equity","0.02","7.25","979,461.00","7,101,092.25","7,101,092.25","Consumer Discretionary","2958646","US08915P1012","NASDAQ"
"GEOS","GEOSPACE TECHNOLOGIES CORP","Equity","0.02","9.87","665,580.00","6,569,274.60","6,569,274.60","Energy","B89MJ94","US37364X1090","NASDAQ"
"LXU","LSB INDUSTRIES INC","Equity","0.02","6.13","1,015,133.00","6,222,765.29","6,222,765.29","Materials","2536882","US5021601043","New York Stock Exchange Inc."
"MSFUT","CASH COLLATERAL MSFUT USD","Cash Collateral and Margins","0.02","100.00","5,989,000.00","5,989,000.00","5,989,000.00","Cash and/or Derivatives","-","-","-"
"VSI","VITAMIN SHOPPE INC","Equity","0.01","4.35","1,168,461.00","5,082,805.35","5,082,805.35","Consumer Discretionary","B55C7L5","US92849E1010","New York Stock Exchange Inc."
"GIFI","GULF ISLAND FABRICATION INC","Equity","0.01","7.10","674,146.00","4,786,436.60","4,786,436.60","Energy","2412636","US4023071024","NASDAQ"
"FRED","FREDS INC CLASS A","Equity","0.01","2.99","1,500,732.00","4,487,188.68","4,487,188.68","Consumer Discretionary","2354385","US3561081007","NASDAQ"
"DHX","DHI GROUP INC","Equity","0.01","1.60","2,499,057.00","3,998,491.20","3,998,491.20","Information Technology","BWX70S9","US23331S1006","New York Stock Exchange Inc."
"RRTS","ROADRUNNER TRANSPORTATION SYSTEMS","Equity","0.01","2.54","1,480,292.00","3,759,941.68","3,759,941.68","Industrials","B3W9403","US76973Q1058","New York Stock Exchange Inc."
"FTD","FTD INC","Equity","0.01","3.64","874,507.00","3,183,205.48","3,183,205.48","Consumer Discretionary","BFLR7Y7","US30281V1089","NASDAQ"
"RTYM8","RUSSELL 2000 EMINI CME JUN 18","Futures","0.00","1,531.20","1,540.00","0.00","117,902,400.00","Cash and/or Derivatives","-","-","Chicago Mercantile Exchange"
"GRB","GERBER SCIENTIFIC ESCROW","Equity","0.00","0.00","349,019.00","3.49","3.49","Information Technology","2BVFC92","US37373ESC56","New York Stock Exchange Inc."
 
